ID,num_bars,avg_bar_len,std_bar_len,avg_bar_conf,std_bar_conf,num_beats,avg_beat_len,std_beat_len,avg_beat_conf,std_beat_conf,num_tatums,avg_tatum_len,std_tatum_len,avg_tatum_conf,std_tatum_conf,num_sections,avg_section_len,std_section_len,avg_section_conf,std_section_conf,duration,key_val,key_conf,tempo_val,tempo_conf,genre
uTRXHGEQ1447C2A4B75,95,2.0905974736842108,0.1656334285162237,0.49198947368421059,0.19986029303316344,381,0.52391984251968493,0.012583042560533121,0.39761154855643033,0.17841463186635279,762,0.26218501312335951,0.087559055350195827,0.39761154855643099,0.1784146318663527,10,20.462665999999999,7.8411848786177716,-1,-1,204.62667,8,0.154,115.22,0.449,none
uTRKKFYN1447BC4F9FA,148,1.7878619594594594,0.25782035802677222,0.53516891891891916,0.19753960904607087,578,0.46015209342560559,0.010428512864529588,0.48190657439446438,0.23085704228075474,1155,0.23002254545454545,0.076900478526966909,0.48222683982683984,0.23070012125330641,9,29.545185555555552,17.108176170561848,-1,-1,265.90667,4,0.53,129.794,0.581,none
uTRKUDMO1447BD9622A,129,2.2917064341085265,0.22542101940676701,0.58853488372093044,0.23775846145285418,516,0.5775131782945736,0.018607211946180161,0.49177713178294613,0.16954991358881571,1032,0.28847042635658909,0.011242971637976426,0.49177713178294569,0.16954991358881571,9,33.106495555555561,28.910055569015011,-1,-1,297.95846,9,0.454,104.052,0.32,none
uTREGCUR1447C8271E9,24,2.0791083333333331,0.038951205658133502,0.36279166666666668,0.20383632714481709,97,0.52019783505154626,0.01038187091841372,0.66330927835051556,0.18084038418751347,194,0.26099917525773186,0.086887002654296039,0.6633092783505159,0.18084038418751347,3,17.589116666666666,8.7505810431434909,-1,-1,52.76735,7,0.057,115.09,0.589,uModern Folk - Alternative Folk
uTRPJIVO1447C9A958F,278,1.4072648920863309,0.15485384089087761,0.49566546762589903,0.21885590253338419,1106,0.35569585895117534,0.0067894084513560275,0.26611482820976501,0.10730713561250761,2212,0.17784792947558772,0.0033947060368168629,0.26611482820976473,0.10730713561250785,18,22.058956666666667,13.30562399387442,-1,-1,397.06122,2,0.705,169.225,0.516,uRock - Classic Rock
uTRPKQTS1447CB3CE6D,113,1.7359184955752212,0.16433925145421996,0.44231858407079633,0.2332923368509848,446,0.44178145739910313,0.0045202083746690696,0.41060538116591938,0.1373680577478939,892,0.2208907062780269,0.0022601627126644674,0.41060538116591877,0.13736805774789379,8,25.110206250000001,13.59903657516309,-1,-1,200.88163,2,0.634,136.078,0.47200000000000003,uWorld - Celtic
uTRLERPS1447BCD935A,184,2.1911360326086951,0.32183046938232213,0.43467934782608708,0.20066928884742471,729,0.55542844993141283,0.060548752712779187,0.26411934156378597,0.17168658487380303,1458,0.27785486282578875,0.097960356232987988,0.26411934156378575,0.17168658487380292,16,26.504489374999999,14.663312872674982,-1,-1,424.07184,6,0.5750000000000001,100.821,0.08600000000000001,uClassical - Baroque
uTRNWBJO1447C8A87EC,139,2.0057102877697841,0.020959567652414808,0.67787050359712209,0.18470006152431159,563,0.50175516873889869,0.0066181395671528467,0.58152042628774403,0.20189530249782575,1126,0.25087759325044401,0.0033091393140424617,0.58152042628774392,0.20189530249782567,14,20.500525714285718,8.6086722141825547,-1,-1,287.00735,5,0.061,119.772,0.778,uR&B - Funk
uTREJGBG1447CC1CFF0,148,1.8274012162162159,0.16767833398417972,0.48790540540540556,0.20829926943332583,590,0.46130947457627114,0.028668787744529443,0.41131864406779661,0.16134249335148296,1180,0.23065473728813551,0.014334394302366897,0.41131864406779667,0.16134249335148296,8,34.102856249999995,17.590569671817011,-1,-1,272.82286,11,0.56,132.779,0.446,uWorld - Gypsy
uTRPKOKL1447CCE513A,71,2.6812692957746473,0.29983114286527734,0.48459154929577464,0.23023500409730097,283,0.68264583038869253,0.019700738867945076,0.47798939929328615,0.19918437015786869,566,0.34174121908127203,0.1142965964304319,0.47798939929328638,0.19918437015786877,9,21.806438888888891,12.86526692136143,-1,-1,196.25796,5,0.39,88.433,0.184,uWorld - Latin American
uTRUZANP1447BD22F3E,203,2.5051002955665025,0.33135147915147928,0.4907931034482757,0.21884901908486598,806,0.63488410669975193,0.019772228446748287,0.50216501240694833,0.19185052550272003,1612,0.31744205334987585,0.0098861148618489183,0.50216501240694722,0.19185052550271989,24,21.546111249999996,7.4438653546462401,-1,-1,517.10667,1,0.456,93.885,0.54,none
uTRUPRSB1447C499530,145,1.9854822758620694,0.57706221340420383,0.45977931034482755,0.20889276143235483,582,0.50218735395188985,0.14032686513236917,0.32835910652920958,0.18680074627480397,1164,0.25109366838487968,0.070163426670361198,0.3283591065292093,0.186800746274804,15,20.136925999999999,15.99246136210008,-1,-1,302.05388,1,0.988,93.359,0.016,uClassical - Romantic
uTRSVINQ1447BA1FACD,207,2.2654962318840579,0.21984407289872498,0.52439130434782599,0.19952648419545743,825,0.57139870303030293,0.031393923849711708,0.39543878787878756,0.16444632967623593,1650,0.28559474545454538,0.01586583542277176,0.39543878787878817,0.16444632967623596,17,27.756862352941177,18.187535430040938,-1,-1,471.86667,10,0.454,106.087,0.359,none
uTRLLQHU1447C1CC8D5,291,1.8457396219931272,0.082697921253088225,0.53954295532646079,0.20429939129128047,1168,0.46268179794520548,0.0038491550425209637,0.5627260273972613,0.15634865742544429,2336,0.23134089469178076,0.0019245853749892078,0.56272602739726085,0.15634865742544429,24,22.538333750000003,13.305262884182275,-1,-1,540.92,7,0.842,129.774,0.755,none
uTRCYSQZ1447CDB7522,142,1.5179690845070422,0.049729315183285029,0.44272535211267616,0.23915352910636906,429,0.50604757575757586,0.016975590639884356,0.47236130536130516,0.18829541461418969,858,0.25302376456876452,0.0084877753955919476,0.47236130536130538,0.18829541461418953,12,18.098888333333335,6.358599296751386,-1,-1,217.18667,2,0.74,119.129,0.41100000000000003,none
uTRDPNWW1447C255948,182,2.1620860989010993,0.12766757932030717,0.36179120879120874,0.21138964681331368,550,0.72308865454545457,0.024104833826976032,0.41745090909090937,0.1927754141931885,1100,0.36154433636363631,0.012052427247637252,0.41745090909090915,0.19277541419318842,14,28.956190714285714,16.519366074015526,-1,-1,405.38667,8,0.652,82.835,0.263,none
uTRVIWCH1447C649C4E,185,2.6725929729729727,0.27452396480300267,0.48288648648648641,0.20186595252879552,731,0.68021711354309156,0.020412398676102148,0.51880027359781133,0.17093619596674201,1462,0.34026549247606019,0.11388438138055593,0.51880027359781145,0.17093619596674187,22,22.70872,13.031996479687635,-1,-1,499.59184,1,0.434,87.225,0.255,uJazz - Acid Jazz
uTRSOHRZ1447C77DB90,68,2.2081710294117642,0.051610200688592206,0.39166176470588243,0.21010456852370651,276,0.55260260869565203,0.014489313543533423,0.52456884057971032,0.1985520018405447,552,0.27586744565217386,0.0097283298850376412,0.52456884057971009,0.19855200184054456,9,16.956372222222221,6.8583023408870867,-1,-1,152.60735,7,0.192,109.008,0.637,uJazz - Latin Jazz
uTRFBSQG1447C94E7E7,286,1.931032552447552,0.10853278611399862,0.41986713286713284,0.20409727002838202,858,0.64599008158508164,0.023322471908313928,0.17589393939393946,0.096010120802977675,1716,0.32311903846153833,0.10836020116146745,0.17589393939393891,0.09601012080297773,26,21.507818076923073,10.254795738456684,-1,-1,559.20327,7,0.109,95.845,0.037,uClassical - 20th Century Classical
uTRUIFRS1447C117679,71,3.0890087323943662,0.18682373094677129,0.45770422535211286,0.21205416490931234,288,0.76656190972222216,0.025268540240125689,0.51118749999999979,0.19651425834437278,576,0.3823493923611111,0.020982999463160866,0.51118749999999991,0.19651425834437292,7,31.504761428571431,25.15452154497445,-1,-1,220.53333,6,0.352,77.974,0.317,none
uTRPGRIZ1447CDB096E,136,1.5428951470588235,0.16782226600232369,0.45794852941176467,0.2171849415161346,544,0.38645946691176464,0.012629397395604749,0.55397610294117727,0.14221522557311839,1088,0.19296141544117645,0.0081168013171152176,0.5539761029411755,0.1422152255731183,10,21.015574000000004,10.644609430045049,-1,-1,210.15574,9,0.797,156.507,0.498,none
uTRBFONO1447C4DBF1A,266,2.4326334210526315,0.17852743325119388,0.40631203007518818,0.20820936453324435,802,0.81139259351620929,0.033146733216856933,0.17155112219451366,0.1096537420570759,1604,0.40584937655860348,0.13631379370079422,0.17155112219451393,0.10965374205707605,30,22.101332000000003,11.836959578950275,-1,-1,663.04,10,0.191,73.707,0.229,uClassical - Romantic
uTRAJFLU1447C9AFA2A,157,2.2754751592356683,0.25031957142618172,0.48717197452229294,0.20215492508683922,630,0.57029852380952373,0.060233660748670689,0.38590317460317453,0.20745981861345647,1259,0.28518011119936454,0.030108882420692054,0.38620969023034174,0.20725680340823247,12,29.936325833333328,16.856096694377111,-1,-1,359.23592,5,0.233,113.13,0.084,uRock - Classic Rock
uTRMSLEJ1447C18C0A9,174,1.8061482758620684,0.073194117268907094,0.53094827586206894,0.21645204048555583,703,0.45022483641536265,0.0058478174742561256,0.60949786628734004,0.11556631385181615,1406,0.22511242532005687,0.0029238961309174679,0.60949786628733926,0.11556631385181626,14,22.649407142857143,9.8270676898898763,-1,-1,317.0917,6,0.447,132.857,0.763,none
uTRGYXJJ1447C8F85BD,106,1.4939390566037734,0.083809770555822671,0.58914150943396248,0.19539801850442973,423,0.37615158392434983,0.0069716033340070692,0.40230732860520113,0.16090122990684394,846,0.18822520094562639,0.062802832041478199,0.40230732860520119,0.16090122990684372,9,18.018685555555557,8.7071958492720398,-1,-1,162.16816,2,0.339,158.698,0.1,uR&B - Rock & Roll
uTRKGWXN1447CBA1518,48,2.2678506249999999,0.58454343074462189,0.39856249999999993,0.19503567048213682,196,0.56520132653061206,0.14695936463996839,0.35811734693877545,0.21754476786540816,392,0.28296109693877547,0.12174493671980353,0.35811734693877573,0.21754476786540838,6,18.777686666666664,9.1160635543138291,-1,-1,112.66612,5,0.811,82.751,0.193,uWorld - European
uTRECJLH1447BC59B6A,251,2.1812509960159363,0.26076608608023716,0.46694820717131474,0.21931470890163868,988,0.55645563765182182,0.014084898411325736,0.51872975708502034,0.23607729393073268,1976,0.27822781882591091,0.0070424500697835483,0.51872975708502156,0.23607729393073276,15,36.681336666666667,39.364879679598616,-1,-1,550.22005,1,0.338,108.308,0.586,none
uTRUDQEA1447C575797,172,1.3947204069767443,0.055818267841579401,0.48029069767441868,0.21994895635542094,691,0.34980933429811867,0.0046734635438889149,0.43694066570188156,0.16877735429167812,1382,0.17499123010130244,0.058360520250912658,0.43694066570188089,0.16877735429167853,13,18.743589230769228,11.172523183604333,-1,-1,243.66667,7,0.869,171.888,0.25,uElectronica
uTREULXV1447BDFEC54,299,1.609352642140468,0.14022775050162031,0.47729765886287634,0.24563050062508215,1203,0.40211349958437237,0.0094125463116409569,0.30060266001662517,0.14104194288263933,2406,0.20105674979218618,0.0047062744849389222,0.30060266001662511,0.14104194288263916,17,28.486274705882355,20.106091095652094,-1,-1,484.26667,7,1.0,148.772,0.515,none
uTRNTSXR1456141DCB4,52,2.4701601923076919,0.26578737337962344,0.47521153846153857,0.15750034634131169,211,0.62713829383886255,0.016377644771878728,0.35815639810426519,0.17997034825363165,422,0.31356914691943111,0.0081888231961988935,0.35815639810426553,0.17997034825363165,6,24.620408333333334,13.828417552092283,-1,-1,147.72245,5,0.852,97.944,0.28200000000000003,uModern Folk - Singer / Songwriter
uTRAUCWU1456126A9B0,24,1.6970533333333331,0.027745742566302797,0.41012500000000002,0.18944663111722695,101,0.42301237623762361,0.0093894015613470855,0.22545544554455454,0.16862974408199147,202,0.21150618811881172,0.0046947019669698895,0.22545544554455457,0.16862974408199144,3,15.124896666666666,8.9147127843819067,-1,-1,45.37469,1,0.502,141.223,0.20800000000000002,uClassical - Baroque
uTRGTBRM1447BFA095E,157,1.8667907643312101,0.19786181142996381,0.48011464968152867,0.20630587544707879,622,0.47330427652733109,0.010578312448189032,0.27680225080385812,0.12471110459410498,1244,0.23656516881028936,0.0057817273746277563,0.27680225080385951,0.12471110459410499,16,18.425034374999999,9.4288919344162387,-1,-1,294.80054,7,1.0,127.453,0.305,none
uTRIKDJX1447C280BA4,111,1.9992518918918918,0.02071237370145438,0.50357657657657673,0.22319673984305519,448,0.49981437500000003,0.0057421304503968967,0.34520758928571443,0.15103493929826739,896,0.24990718749999999,0.0028710674798360695,0.34520758928571421,0.15103493929826733,11,20.847272727272728,7.524877827460168,-1,-1,229.32,11,0.41600000000000004,120.001,0.713,none
uTRBNQFA1447B90F1D9,180,2.372655388888889,0.48942565486310685,0.48140555555555559,0.20237906394855024,715,0.60248623776223775,0.10200274941433354,0.27526993006993,0.12014183286803243,1430,0.30124311888111882,0.051001374823713773,0.27526993006992956,0.12014183286803216,16,27.029469375000001,11.939314912279551,-1,-1,432.47152,2,0.445,79.969,0.152,none
uTRNTABP1447CDFB157,274,1.4788992335766422,0.12312299780637453,0.48586861313868662,0.22209432196024678,1090,0.37347921100917431,0.013771149583291366,0.57110550458715614,0.15390773140493388,2180,0.18672720642201832,0.062640362790286938,0.57110550458715637,0.153907731404934,18,22.633333333333333,12.805778246937765,-1,-1,407.4,9,0.23800000000000002,166.219,0.011,none
uTREXKBE1447BFFE900,203,1.9307394088669951,0.1269731674599909,0.52295566502463064,0.21608530746761914,812,0.48575499999999988,0.014776186677691349,0.58917857142857155,0.2146959217169716,1624,0.2428355726600985,0.007398948370365155,0.58917857142857311,0.21469592171697202,15,26.31594866666666,14.675927743813617,-1,-1,394.73923,7,0.536,122.877,0.534,none
uTRZMODC1447BA6D951,130,2.6742141538461532,0.19570791480706745,0.44533076923076942,0.22566382036667998,522,0.67535572796934873,0.030832327494416216,0.32103831417624484,0.16459173474099698,1044,0.33789916666666664,0.11374334116746262,0.32103831417624523,0.16459173474099681,15,23.59147333333333,23.419194511936478,-1,-1,353.87211,8,0.419,89.75,0.162,none
uTRZBPYC1447BB8D0B4,95,2.4318253684210531,0.33099843000044427,0.45227368421052638,0.2018433181875311,377,0.62286864721485413,0.013545219502817913,0.8067241379310337,0.14434679826957006,754,0.31143429708222814,0.0067725808054133448,0.80672413793103459,0.14434679826957003,13,18.11871076923077,9.7630069675827134,-1,-1,235.54322,4,0.685,96.701,0.541,none
uTRREEOU1447C960370,155,1.512601870967742,0.14258323070555995,0.58811612903225807,0.22660225078854576,617,0.38306301458670988,0.0042726413575171372,0.76466288492706613,0.12371103911719752,1234,0.19146220421393836,0.0027528398486295724,0.76466288492706636,0.12371103911719754,11,21.496399090909094,11.012154029227272,-1,-1,236.46041,1,0.378,157.005,0.14100000000000001,uReggae
uTRKUJUR1447BE902D8,151,2.3348884768211922,0.32568992736408198,0.49035099337748339,0.22125599325666495,600,0.59358479999999991,0.013482363577157645,0.41161000000000009,0.15397730752722413,1200,0.29679239999999996,0.0067411827404395795,0.41161000000000014,0.15397730752722408,16,22.293696875000002,10.778102585754437,-1,-1,356.69914,7,0.069,100.991,0.329,none
uTRSXXSQ1447C44644B,76,2.5949227631578951,0.070772671383333846,0.3893552631578947,0.21620748465228393,230,0.86498191304347816,0.024783435435638171,0.18207826086956519,0.10760597589887533,460,0.43310236956521736,0.14470821856950147,0.18207826086956519,0.10760597589887533,9,23.228662222222223,6.745618635509155,-1,-1,209.05796,3,0.606,68.982,0.074,uClassical - Renaissance & Med.
uTRLWMCJ1447C4C0B81,120,1.8931560000000001,0.12821423256539574,0.43638333333333351,0.21150304108662099,481,0.47629224532224523,0.01804823413682026,0.12250103950103941,0.067821464437303886,962,0.23831529106029106,0.079962482291307327,0.12250103950103956,0.067821464437303913,13,18.466562307692307,11.551375489122266,-1,-1,240.06531,5,0.668,124.837,0.0,uClassical - Romantic
uTRKUIKE1447B935D93,46,3.8203054347826084,0.16265472582592447,0.33486956521739131,0.2069489129036074,185,0.95386681081081082,0.043246918916554251,0.24538918918918912,0.13443692338644486,370,0.47693345945945942,0.021623359939176242,0.24538918918918898,0.13443692338644503,11,16.692243636363635,8.2082511731453085,-1,-1,183.61469,7,1.0,64.511,0.003,uClassical - 20th Century Classical
uTRIBSXW1447C16E181,113,2.6747299999999998,0.64975475175917585,0.50209734513274329,0.18474143445251026,452,0.67826491150442481,0.15294607435140478,0.33489159292035414,0.25138048801036622,904,0.33934036504424769,0.13875541724408091,0.33489159292035375,0.25138048801036633,11,27.990303636363635,13.708372942790227,-1,-1,307.89333,4,0.17400000000000002,113.119,0.167,none
uTRNZLXT1447CD60635,169,2.1591153846153843,0.20763895295018459,0.51529585798816602,0.20661880985620368,677,0.54296141802067943,0.040930805884655613,0.43847858197932016,0.17262582780272792,1354,0.27148070162481536,0.020465400676265084,0.43847858197932066,0.172625827802728,12,31.005168333333341,27.572640756568468,-1,-1,372.06204,5,0.325,108.427,0.262,uWorld - U.S. Traditional
uTRTYVDP1447C65336C,167,1.6272144910179633,0.18368103216727277,0.50732335329341305,0.20739095740919544,663,0.41376001508295623,0.0073697459183973161,0.55224736048265466,0.17221246581745284,1326,0.20688000754147812,0.0036848747857928339,0.55224736048265544,0.17221246581745295,11,25.478886363636366,16.004486015081277,-1,-1,280.26776,6,0.536,145.257,0.079,uJazz - Acid Jazz
uTRUPCYT1447C8BF8D7,71,1.6258933802816899,0.099120355279968764,0.48121126760563387,0.19769174436109876,286,0.40954150349650348,0.0063973707048523088,0.71834965034965004,0.13829090443022457,572,0.20477075174825171,0.0031986872790256832,0.7183496503496507,0.13829090443022446,6,20.471293333333332,10.808963697147638,-1,-1,122.82776,0,0.369,146.003,0.503,uR&B - Gospel
uTRKASVA1447C5C11F0,99,2.6871080808080809,0.014898247248056508,0.55406060606060592,0.23538105011055549,400,0.67176009999999975,0.0043287348024568647,0.68504499999999979,0.18347154540963564,800,0.33588006250000008,0.0021643618854280001,0.68504500000000079,0.18347154540963578,11,24.436364545454548,17.636522821430102,-1,-1,268.8,0,0.223,89.3,0.331,uHip Hop / Rap
uTRGGMYC1447C333971,115,3.0017749565217384,0.3112893574386425,0.48713043478260859,0.20711385324057585,457,0.76222225382932141,0.019832118501105996,0.47455142231947445,0.19420312992030675,914,0.38111111597374175,0.0099160413250377402,0.47455142231947484,0.19420312992030681,16,22.058334375000005,9.0918797291236562,-1,-1,352.93333,9,0.447,79.714,0.03,none
uTRWBYRI1447CA8BA1C,198,1.4712668686868686,0.20143713684746903,0.43983838383838375,0.20133933901692405,595,0.49383541176470569,0.058631877639955796,0.46591092436974796,0.16169985827567215,1190,0.24658187394957978,0.030251036753135566,0.46591092436974846,0.16169985827567218,11,26.697143636363634,17.81938141689562,-1,-1,293.66857,11,0.0,111.083,0.017,uWorld - African
uTRNPQRR1447CD8D061,434,1.3342512672811058,0.081787023240326967,0.52148617511520745,0.17478943498697538,1735,0.33414593659942365,0.0078982485729730701,0.38400691642651352,0.14436448811140284,3470,0.16708325936599419,0.055831964909529908,0.3840069164265118,0.14436448811140282,20,28.986000499999999,19.441063565148504,-1,-1,579.72,11,0.524,179.319,0.421,none
uTRCULCP1447C0C7209,95,2.381772105263158,0.34785908665463944,0.46604210526315776,0.20026266519062427,371,0.61324536388140172,0.013166635611696878,0.47751212938005394,0.25215436537341046,742,0.30662268194070075,0.0065833187014798025,0.47751212938005333,0.25215436537341029,9,25.352134444444445,9.7037198070603736,-1,-1,228.16921,9,0.14,97.841,0.006,none
